datetime,timestamp,open,high,low,close,funding_rate
2022-06-14 20:00:00,1655236800.0,38459.75,38459.75,38459.75,38459.75,1.6e-05
2022-06-15 04:00:00,1655265600.0,38459.75,38459.75,38459.75,38459.75,-0.000287
2022-06-15 12:00:00,1655294400.0,38459.75,38459.75,38459.75,38459.75,-5.6e-05
2022-06-15 20:00:00,1655323200.0,38459.75,38459.75,38459.75,38459.75,-0.000261
2022-06-16 04:00:00,1655352000.0,38459.75,38459.75,38459.75,38459.75,1.6e-05
2022-06-16 12:00:00,1655380800.0,38459.75,38459.75,38459.75,38459.75,-0.000139
2022-06-16 20:00:00,1655409600.0,38459.75,38459.75,38459.75,38459.75,-0.000163
2022-06-17 04:00:00,1655438400.0,38459.75,38459.75,38459.75,38459.75,-2.5e-05
2022-06-17 12:00:00,1655467200.0,38459.75,38459.75,38459.75,38459.75,-0.00015
2022-06-17 20:00:00,1655496000.0,38459.75,38459.75,38459.75,38459.75,-0.000221
2022-06-18 04:00:00,1655524800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-18 12:00:00,1655553600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-18 20:00:00,1655582400.0,38459.75,38459.75,38459.75,38459.75,-0.000188
2022-06-19 04:00:00,1655611200.0,38459.75,38459.75,38459.75,38459.75,-0.000303
2022-06-19 12:00:00,1655640000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-19 20:00:00,1655668800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-20 04:00:00,1655697600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-20 12:00:00,1655726400.0,38459.75,38459.75,38459.75,38459.75,-0.000142
2022-06-20 20:00:00,1655755200.0,38459.75,38459.75,38459.75,38459.75,-2.8e-05
2022-06-21 04:00:00,1655784000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-21 12:00:00,1655812800.0,38459.75,38459.75,38459.75,38459.75,5.6e-05
2022-06-21 20:00:00,1655841600.0,38459.75,38459.75,38459.75,38459.75,-7.3e-05
2022-06-22 04:00:00,1655870400.0,38459.75,38459.75,38459.75,38459.75,-9.2e-05
2022-06-22 12:00:00,1655899200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-22 20:00:00,1655928000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-23 04:00:00,1655956800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-23 12:00:00,1655985600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-23 20:00:00,1656014400.0,38459.75,38459.75,38459.75,38459.75,1.1e-05
2022-06-24 04:00:00,1656043200.0,38459.75,38459.75,38459.75,38459.75,-0.000125
2022-06-24 12:00:00,1656072000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-24 20:00:00,1656100800.0,38459.75,38459.75,38459.75,38459.75,-8e-06
2022-06-25 04:00:00,1656129600.0,38459.75,38459.75,38459.75,38459.75,5.7e-05
2022-06-25 12:00:00,1656158400.0,38459.75,38459.75,38459.75,38459.75,-1.1e-05
2022-06-25 20:00:00,1656187200.0,38459.75,38459.75,38459.75,38459.75,2e-05
2022-06-26 04:00:00,1656216000.0,38459.75,38459.75,38459.75,38459.75,2.8e-05
2022-06-26 12:00:00,1656244800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-26 20:00:00,1656273600.0,38459.75,38459.75,38459.75,38459.75,4.7e-05
2022-06-27 04:00:00,1656302400.0,38459.75,38459.75,38459.75,38459.75,-8.4e-05
2022-06-27 12:00:00,1656331200.0,38459.75,38459.75,38459.75,38459.75,7.2e-05
2022-06-27 20:00:00,1656360000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-28 04:00:00,1656388800.0,38459.75,38459.75,38459.75,38459.75,-0.000118
2022-06-28 12:00:00,1656417600.0,38459.75,38459.75,38459.75,38459.75,-4.5e-05
2022-06-28 20:00:00,1656446400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-06-29 04:00:00,1656475200.0,38459.75,38459.75,38459.75,38459.75,-1e-06
2022-06-29 12:00:00,1656504000.0,38459.75,38459.75,38459.75,38459.75,-5.8e-05
2022-06-29 20:00:00,1656532800.0,38459.75,38459.75,38459.75,38459.75,-7.1e-05
2022-06-30 04:00:00,1656561600.0,38459.75,38459.75,38459.75,38459.75,-0.000152
2022-06-30 12:00:00,1656590400.0,38459.75,38459.75,38459.75,38459.75,-0.000106
2022-06-30 20:00:00,1656619200.0,38459.75,38459.75,38459.75,38459.75,-0.000273
2022-07-01 04:00:00,1656648000.0,38459.75,38459.75,38459.75,38459.75,-3.6e-05
2022-07-01 12:00:00,1656676800.0,38459.75,38459.75,38459.75,38459.75,3.3e-05
2022-07-01 20:00:00,1656705600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-02 04:00:00,1656734400.0,38459.75,38459.75,38459.75,38459.75,-0.000296
2022-07-02 12:00:00,1656763200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-02 20:00:00,1656792000.0,38459.75,38459.75,38459.75,38459.75,7.8e-05
2022-07-03 04:00:00,1656820800.0,38459.75,38459.75,38459.75,38459.75,-1.2e-05
2022-07-03 12:00:00,1656849600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-03 20:00:00,1656878400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-04 04:00:00,1656907200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-04 12:00:00,1656936000.0,38459.75,38459.75,38459.75,38459.75,-2.2e-05
2022-07-04 20:00:00,1656964800.0,38459.75,38459.75,38459.75,38459.75,4.6e-05
2022-07-05 04:00:00,1656993600.0,38459.75,38459.75,38459.75,38459.75,9.5e-05
2022-07-05 12:00:00,1657022400.0,38459.75,38459.75,38459.75,38459.75,-2.7e-05
2022-07-05 20:00:00,1657051200.0,38459.75,38459.75,38459.75,38459.75,-4e-06
2022-07-06 04:00:00,1657080000.0,38459.75,38459.75,38459.75,38459.75,7e-06
2022-07-06 12:00:00,1657108800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-06 20:00:00,1657137600.0,38459.75,38459.75,38459.75,38459.75,3.7e-05
2022-07-07 04:00:00,1657166400.0,38459.75,38459.75,38459.75,38459.75,8.2e-05
2022-07-07 12:00:00,1657195200.0,38459.75,38459.75,38459.75,38459.75,9.9e-05
2022-07-07 20:00:00,1657224000.0,38459.75,38459.75,38459.75,38459.75,-1.9e-05
2022-07-08 04:00:00,1657252800.0,38459.75,38459.75,38459.75,38459.75,2.8e-05
2022-07-08 12:00:00,1657281600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-08 20:00:00,1657310400.0,38459.75,38459.75,38459.75,38459.75,-1.1e-05
2022-07-09 04:00:00,1657339200.0,38459.75,38459.75,38459.75,38459.75,-9.9e-05
2022-07-09 12:00:00,1657368000.0,38459.75,38459.75,38459.75,38459.75,-0.000111
2022-07-09 20:00:00,1657396800.0,38459.75,38459.75,38459.75,38459.75,2.4e-05
2022-07-10 04:00:00,1657425600.0,38459.75,38459.75,38459.75,38459.75,-2e-06
2022-07-10 12:00:00,1657454400.0,38459.75,38459.75,38459.75,38459.75,-1e-06
2022-07-10 20:00:00,1657483200.0,38459.75,38459.75,38459.75,38459.75,-6.4e-05
2022-07-11 04:00:00,1657512000.0,38459.75,38459.75,38459.75,38459.75,-0.000194
2022-07-11 12:00:00,1657540800.0,38459.75,38459.75,38459.75,38459.75,-6.3e-05
2022-07-11 20:00:00,1657569600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-12 04:00:00,1657598400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-12 12:00:00,1657627200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-12 20:00:00,1657656000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-13 04:00:00,1657684800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-13 12:00:00,1657713600.0,38459.75,38459.75,38459.75,38459.75,9.2e-05
2022-07-13 20:00:00,1657742400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-14 04:00:00,1657771200.0,38459.75,38459.75,38459.75,38459.75,-3e-06
2022-07-14 12:00:00,1657800000.0,38459.75,38459.75,38459.75,38459.75,-2.7e-05
2022-07-14 20:00:00,1657828800.0,38459.75,38459.75,38459.75,38459.75,8.7e-05
2022-07-15 04:00:00,1657857600.0,38459.75,38459.75,38459.75,38459.75,6e-06
2022-07-15 12:00:00,1657886400.0,38459.75,38459.75,38459.75,38459.75,-1e-05
2022-07-15 20:00:00,1657915200.0,38459.75,38459.75,38459.75,38459.75,-0.000111
2022-07-16 04:00:00,1657944000.0,38459.75,38459.75,38459.75,38459.75,-4e-05
2022-07-16 12:00:00,1657972800.0,38459.75,38459.75,38459.75,38459.75,-1e-06
2022-07-16 20:00:00,1658001600.0,38459.75,38459.75,38459.75,38459.75,7.6e-05
2022-07-17 04:00:00,1658030400.0,38459.75,38459.75,38459.75,38459.75,6e-06
2022-07-17 12:00:00,1658059200.0,38459.75,38459.75,38459.75,38459.75,1.5e-05
2022-07-17 20:00:00,1658088000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-18 04:00:00,1658116800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-18 12:00:00,1658145600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-18 20:00:00,1658174400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-19 04:00:00,1658203200.0,38459.75,38459.75,38459.75,38459.75,5.9e-05
2022-07-19 12:00:00,1658232000.0,38459.75,38459.75,38459.75,38459.75,7.1e-05
2022-07-19 20:00:00,1658260800.0,38459.75,38459.75,38459.75,38459.75,7.7e-05
2022-07-20 04:00:00,1658289600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-20 12:00:00,1658318400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-20 20:00:00,1658347200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-21 04:00:00,1658376000.0,38459.75,38459.75,38459.75,38459.75,1.6e-05
2022-07-21 12:00:00,1658404800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-21 20:00:00,1658433600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-22 04:00:00,1658462400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-22 12:00:00,1658491200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-22 20:00:00,1658520000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-23 04:00:00,1658548800.0,38459.75,38459.75,38459.75,38459.75,1.8e-05
2022-07-23 12:00:00,1658577600.0,38459.75,38459.75,38459.75,38459.75,1.4e-05
2022-07-23 20:00:00,1658606400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-24 04:00:00,1658635200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-24 12:00:00,1658664000.0,38459.75,38459.75,38459.75,38459.75,9.5e-05
2022-07-24 20:00:00,1658692800.0,38459.75,38459.75,38459.75,38459.75,1.5e-05
2022-07-25 04:00:00,1658721600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-25 12:00:00,1658750400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-25 20:00:00,1658779200.0,38459.75,38459.75,38459.75,38459.75,-8e-06
2022-07-26 04:00:00,1658808000.0,38459.75,38459.75,38459.75,38459.75,-3.1e-05
2022-07-26 12:00:00,1658836800.0,38459.75,38459.75,38459.75,38459.75,-7.6e-05
2022-07-26 20:00:00,1658865600.0,38459.75,38459.75,38459.75,38459.75,-7e-05
2022-07-27 04:00:00,1658894400.0,38459.75,38459.75,38459.75,38459.75,8.5e-05
2022-07-27 12:00:00,1658923200.0,38459.75,38459.75,38459.75,38459.75,-2.6e-05
2022-07-27 20:00:00,1658952000.0,38459.75,38459.75,38459.75,38459.75,-0.000212
2022-07-28 04:00:00,1658980800.0,38459.75,38459.75,38459.75,38459.75,-1.7e-05
2022-07-28 12:00:00,1659009600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-28 20:00:00,1659038400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-29 04:00:00,1659067200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-29 12:00:00,1659096000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-29 20:00:00,1659124800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-30 04:00:00,1659153600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-30 12:00:00,1659182400.0,38459.75,38459.75,38459.75,38459.75,4.8e-05
2022-07-30 20:00:00,1659211200.0,38459.75,38459.75,38459.75,38459.75,3.4e-05
2022-07-31 04:00:00,1659240000.0,38459.75,38459.75,38459.75,38459.75,1.5e-05
2022-07-31 12:00:00,1659268800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-07-31 20:00:00,1659297600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-01 04:00:00,1659326400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-01 12:00:00,1659355200.0,38459.75,38459.75,38459.75,38459.75,3e-05
2022-08-01 20:00:00,1659384000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-02 04:00:00,1659412800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-02 12:00:00,1659441600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-02 20:00:00,1659470400.0,38459.75,38459.75,38459.75,38459.75,3.2e-05
2022-08-03 04:00:00,1659499200.0,38459.75,38459.75,38459.75,38459.75,4e-06
2022-08-03 12:00:00,1659528000.0,38459.75,38459.75,38459.75,38459.75,5.1e-05
2022-08-03 20:00:00,1659556800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-04 04:00:00,1659585600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-04 12:00:00,1659614400.0,38459.75,38459.75,38459.75,38459.75,6.6e-05
2022-08-04 20:00:00,1659643200.0,38459.75,38459.75,38459.75,38459.75,3.5e-05
2022-08-05 04:00:00,1659672000.0,38459.75,38459.75,38459.75,38459.75,-7.2e-05
2022-08-05 12:00:00,1659700800.0,38459.75,38459.75,38459.75,38459.75,2.1e-05
2022-08-05 20:00:00,1659729600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-06 04:00:00,1659758400.0,38459.75,38459.75,38459.75,38459.75,4e-05
2022-08-06 12:00:00,1659787200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-06 20:00:00,1659816000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-07 04:00:00,1659844800.0,38459.75,38459.75,38459.75,38459.75,3.2e-05
2022-08-07 12:00:00,1659873600.0,38459.75,38459.75,38459.75,38459.75,4.1e-05
2022-08-07 20:00:00,1659902400.0,38459.75,38459.75,38459.75,38459.75,4e-05
2022-08-08 04:00:00,1659931200.0,38459.75,38459.75,38459.75,38459.75,5.4e-05
2022-08-08 12:00:00,1659960000.0,38459.75,38459.75,38459.75,38459.75,5.3e-05
2022-08-08 20:00:00,1659988800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-09 04:00:00,1660017600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-09 12:00:00,1660046400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-09 20:00:00,1660075200.0,38459.75,38459.75,38459.75,38459.75,-4e-06
2022-08-10 04:00:00,1660104000.0,38459.75,38459.75,38459.75,38459.75,-2e-05
2022-08-10 12:00:00,1660132800.0,38459.75,38459.75,38459.75,38459.75,-7.7e-05
2022-08-10 20:00:00,1660161600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-11 04:00:00,1660190400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-11 12:00:00,1660219200.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-11 20:00:00,1660248000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-12 04:00:00,1660276800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-12 12:00:00,1660305600.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-12 20:00:00,1660334400.0,38459.75,38459.75,38459.75,38459.75,2.5e-05
2022-08-13 04:00:00,1660363200.0,38459.75,38459.75,38459.75,38459.75,3.9e-05
2022-08-13 12:00:00,1660392000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-13 20:00:00,1660420800.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-14 04:00:00,1660449600.0,38459.75,38459.75,38459.75,38459.75,1e-05
2022-08-14 12:00:00,1660478400.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-14 20:00:00,1660507200.0,38459.75,38459.75,38459.75,38459.75,1e-06
2022-08-15 04:00:00,1660536000.0,38459.75,38459.75,38459.75,38459.75,-2.4e-05
2022-08-15 12:00:00,1660564800.0,38459.75,38459.75,38459.75,38459.75,3.7e-05
2022-08-15 20:00:00,1660593600.0,38459.75,38459.75,38459.75,38459.75,2.6e-05
2022-08-16 04:00:00,1660622400.0,38459.75,38459.75,38459.75,38459.75,7e-06
2022-08-16 12:00:00,1660651200.0,38459.75,38459.75,38459.75,38459.75,6.2e-05
2022-08-16 20:00:00,1660680000.0,38459.75,38459.75,38459.75,38459.75,0.0001
2022-08-17 04:00:00,1660708800.0,38459.75,38459.75,38459.75,38459.75,2.4e-05
2022-08-17 12:00:00,1660737600.0,38459.75,38459.75,38459.75,38459.75,-3.3e-05
2022-08-17 20:00:00,1660766400.0,38459.75,38459.75,38459.75,38459.75,-6.5e-05
2022-08-18 04:00:00,1660795200.0,38459.75,38459.75,38459.75,38459.75,2.2e-05
2022-08-18 12:00:00,1660824000.0,38459.75,38459.75,38459.75,38459.75,-0.000147
2022-08-18 20:00:00,1660852800.0,38459.75,38459.75,38459.75,38459.75,3.1e-05
2022-08-19 04:00:00,1660881600.0,38459.75,38459.75,38459.75,38459.75,9e-06
2022-08-19 12:00:00,1660910400.0,38459.75,38459.75,38459.75,38459.75,-0.000149
2022-08-19 20:00:00,1660939200.0,38459.75,38459.75,38459.75,38459.75,-0.000196
2022-08-20 04:00:00,1660968000.0,38459.75,38459.75,38459.75,38459.75,-8.1e-05
2022-08-20 12:00:00,1660996800.0,38459.75,38459.75,38459.75,38459.75,-0.000113
2022-08-20 20:00:00,1661025600.0,38459.75,38459.75,38459.75,38459.75,-0.000284
2022-08-21 04:00:00,1661054400.0,38459.75,38459.75,38459.75,38459.75,-0.000177
2022-08-21 12:00:00,1661083200.0,38459.75,38459.75,38459.75,38459.75,-0.000174
2022-08-21 20:00:00,1661112000.0,38459.75,38459.75,38459.75,38459.75,-9e-05
2022-08-22 04:00:00,1661140800.0,38459.75,38459.75,38459.75,38459.75,-0.000171
2022-08-22 12:00:00,1661169600.0,38459.75,38459.75,38459.75,38459.75,3.7e-05
2022-08-22 20:00:00,1661198400.0,38459.75,38459.75,38459.75,38459.75,1.7e-05
2022-08-23 04:00:00,1661227200.0,38459.75,38459.75,38459.75,38459.75,4.6e-05
2022-08-23 12:00:00,1661256000.0,38459.75,38459.75,38459.75,38459.75,7.8e-05
2022-08-23 20:00:00,1661284800.0,38459.75,38459.75,38459.75,38459.75,-4.4e-05
2022-08-24 04:00:00,1661313600.0,38459.75,38459.75,38459.75,38459.75,-3.8e-05
2022-08-24 12:00:00,1661342400.0,38459.75,38459.75,38459.75,38459.75,1.1e-05
2022-08-24 20:00:00,1661371200.0,38459.75,38459.75,38459.75,38459.75,-0.000136
2022-08-25 04:00:00,1661400000.0,38459.75,38459.75,38459.75,38459.75,-4.1e-05
2022-08-25 12:00:00,1661428800.0,38459.75,38459.75,38459.75,38459.75,-9.9e-05
2022-08-25 20:00:00,1661457600.0,38459.75,38459.75,38459.75,38459.75,-4.7e-05
2022-08-26 04:00:00,1661486400.0,38459.75,38459.75,38459.75,38459.75,7e-06
2022-08-26 12:00:00,1661515200.0,38459.75,38459.75,38459.75,38459.75,-6.7e-05
2022-08-26 20:00:00,1661544000.0,38459.75,38459.75,38459.75,38459.75,1e-06
2022-08-27 04:00:00,1661572800.0,38459.75,38459.75,38459.75,38459.75,-0.00023
2022-08-27 12:00:00,1661601600.0,38459.75,38459.75,38459.75,38459.75,-0.00016
2022-08-27 20:00:00,1661630400.0,38459.75,38459.75,38459.75,38459.75,-0.000238
2022-08-28 04:00:00,1661659200.0,38459.75,38459.75,38459.75,38459.75,-0.000231
2022-08-28 12:00:00,1661688000.0,38459.75,38459.75,38459.75,38459.75,-0.000377
2022-08-28 20:00:00,1661716800.0,38459.75,38459.75,38459.75,38459.75,-0.000188
2022-08-29 04:00:00,1661745600.0,38459.75,38459.75,38459.75,38459.75,-0.000199
2022-08-29 12:00:00,1661774400.0,38459.75,38459.75,38459.75,38459.75,-0.000132
2022-08-29 20:00:00,1661803200.0,38459.75,38459.75,38459.75,38459.75,-0.000145
2022-08-30 04:00:00,1661832000.0,38459.75,38459.75,38459.75,38459.75,-0.000209
2022-08-30 12:00:00,1661860800.0,38459.75,38459.75,38459.75,38459.75,-0.000271
2022-08-30 20:00:00,1661889600.0,38459.75,38459.75,38459.75,38459.75,-0.000267
2022-08-31 04:00:00,1661918400.0,38459.75,38459.75,38459.75,38459.75,1e-06
2022-08-31 12:00:00,1661947200.0,38459.75,38459.75,38459.75,38459.75,-6.6e-05
2022-08-31 20:00:00,1661976000.0,38459.75,38459.75,38459.75,38459.75,-0.000145
2022-09-01 04:00:00,1662004800.0,19989.75,19989.75,19989.75,19989.75,7.2e-05
2022-09-01 12:00:00,1662033600.0,20069.75,20069.75,20069.75,20069.75,-1.4e-05
2022-09-01 20:00:00,1662062400.0,19860.75,19860.75,19860.75,19860.75,-0.000104
2022-09-02 04:00:00,1662091200.0,20151.75,20151.75,20151.75,20151.75,-1.8e-05
2022-09-02 12:00:00,1662120000.0,20069.75,20069.75,20069.75,20069.75,-5e-06
2022-09-02 20:00:00,1662148800.0,19900.75,19900.75,19900.75,19900.75,-6.7e-05
2022-09-03 04:00:00,1662177600.0,19891.25,19891.25,19891.25,19891.25,-2.9e-05
2022-09-03 12:00:00,1662206400.0,19789.75,19789.75,19789.75,19789.75,2.3e-05
2022-09-03 20:00:00,1662235200.0,19695.75,19695.75,19695.75,19695.75,-8.3e-05
2022-09-04 04:00:00,1662264000.0,19760.75,19760.75,19760.75,19760.75,-0.000121
2022-09-04 12:00:00,1662292800.0,19852.25,19852.25,19852.25,19852.25,-0.000185
2022-09-04 20:00:00,1662321600.0,19872.75,19872.75,19872.75,19872.75,-2.3e-05
2022-09-05 04:00:00,1662350400.0,19886.25,19886.25,19886.25,19886.25,-8.5e-05
2022-09-05 12:00:00,1662379200.0,19685.25,19685.25,19685.25,19685.25,-0.000285
2022-09-05 20:00:00,1662408000.0,19692.25,19692.25,19692.25,19692.25,-1.4e-05
2022-09-06 04:00:00,1662436800.0,19773.0,19773.0,19773.0,19773.0,-0.000276
2022-09-06 12:00:00,1662465600.0,19911.25,19911.25,19911.25,19911.25,-2.9e-05
2022-09-06 20:00:00,1662494400.0,18811.75,18811.75,18811.75,18811.75,5.7e-05
2022-09-07 04:00:00,1662523200.0,18734.75,18734.75,18734.75,18734.75,9e-06
2022-09-07 12:00:00,1662552000.0,18725.25,18725.25,18725.25,18725.25,-0.000215
2022-09-07 20:00:00,1662580800.0,18984.25,18984.25,18984.25,18984.25,1.6e-05
2022-09-08 04:00:00,1662609600.0,19201.75,19201.75,19201.75,19201.75,-6e-05
2022-09-08 12:00:00,1662638400.0,19300.75,19300.75,19300.75,19300.75,-5e-06
2022-09-08 20:00:00,1662667200.0,19343.25,19343.25,19343.25,19343.25,9e-05
2022-09-09 04:00:00,1662696000.0,19938.25,19938.25,19938.25,19938.25,-9.6e-05
2022-09-09 12:00:00,1662724800.0,20930.5,20930.5,20930.5,20930.5,9.8e-05
2022-09-09 20:00:00,1662753600.0,21276.75,21276.75,21276.75,21276.75,-5e-06
2022-09-10 04:00:00,1662782400.0,21296.25,21296.25,21296.25,21296.25,-7.9e-05
2022-09-10 12:00:00,1662811200.0,21277.75,21277.75,21277.75,21277.75,0.0001
2022-09-10 20:00:00,1662840000.0,21567.75,21567.75,21567.75,21567.75,0.0001
2022-09-11 04:00:00,1662868800.0,21536.75,21536.75,21536.75,21536.75,-2.9e-05
2022-09-11 12:00:00,1662897600.0,21599.25,21599.25,21599.25,21599.25,-0.000153
2022-09-11 20:00:00,1662926400.0,21609.75,21609.75,21609.75,21609.75,-7e-06
2022-09-12 04:00:00,1662955200.0,21649.5,21649.5,21649.5,21649.5,-5.6e-05
2022-09-12 12:00:00,1662984000.0,22290.25,22290.25,22290.25,22290.25,-3.4e-05
2022-09-12 20:00:00,1663012800.0,22409.25,22409.25,22409.25,22409.25,2.2e-05
2022-09-13 04:00:00,1663041600.0,22222.75,22222.75,22222.75,22222.75,-0.000158
2022-09-13 12:00:00,1663070400.0,22521.5,22521.5,22521.5,22521.5,-3.9e-05
2022-09-13 20:00:00,1663099200.0,20272.25,20272.25,20272.25,20272.25,0.0001
2022-09-14 04:00:00,1663128000.0,20309.75,20309.75,20309.75,20309.75,2.1e-05
2022-09-14 12:00:00,1663156800.0,20211.5,20211.5,20211.5,20211.5,-0.000102
2022-09-14 20:00:00,1663185600.0,19939.0,19939.0,19939.0,19939.0,-2.2e-05
2022-09-15 04:00:00,1663214400.0,20012.75,20012.75,20012.75,20012.75,-8.4e-05
2022-09-15 12:00:00,1663243200.0,20134.75,20134.75,20134.75,20134.75,-0.000223
2022-09-15 20:00:00,1663272000.0,19770.25,19770.25,19770.25,19770.25,-3.2e-05
2022-09-16 04:00:00,1663300800.0,19739.75,19739.75,19739.75,19739.75,-0.00023
2022-09-16 12:00:00,1663329600.0,19853.75,19853.75,19853.75,19853.75,-0.000133
2022-09-16 20:00:00,1663358400.0,19605.0,19605.0,19605.0,19605.0,4.1e-05
2022-09-17 04:00:00,1663387200.0,19868.25,19868.25,19868.25,19868.25,5.2e-05
2022-09-17 12:00:00,1663416000.0,19800.75,19800.75,19800.75,19800.75,-0.0002
2022-09-17 20:00:00,1663444800.0,19996.75,19996.75,19996.75,19996.75,-6.3e-05
2022-09-18 04:00:00,1663473600.0,19993.5,19993.5,19993.5,19993.5,-0.00017
2022-09-18 12:00:00,1663502400.0,19914.75,19914.75,19914.75,19914.75,-0.000138
2022-09-18 20:00:00,1663531200.0,19716.25,19716.25,19716.25,19716.25,4.1e-05
2022-09-19 04:00:00,1663560000.0,18766.75,18766.75,18766.75,18766.75,5.4e-05
2022-09-19 12:00:00,1663588800.0,18666.75,18666.75,18666.75,18666.75,-0.000124
2022-09-19 20:00:00,1663617600.0,19494.75,19494.75,19494.75,19494.75,-0.000356
2022-09-20 04:00:00,1663646400.0,19353.25,19353.25,19353.25,19353.25,-0.000133
2022-09-20 12:00:00,1663675200.0,19210.75,19210.75,19210.75,19210.75,-5.4e-05
2022-09-20 20:00:00,1663704000.0,18982.25,18982.25,18982.25,18982.25,-2.8e-05
2022-09-21 04:00:00,1663732800.0,19009.25,19009.25,19009.25,19009.25,-8e-06
2022-09-21 12:00:00,1663761600.0,18995.25,18995.25,18995.25,18995.25,1.1e-05
2022-09-21 20:00:00,1663790400.0,19005.25,19005.25,19005.25,19005.25,-2.7e-05
2022-09-22 04:00:00,1663819200.0,18683.75,18683.75,18683.75,18683.75,2.8e-05
2022-09-22 12:00:00,1663848000.0,19217.25,19217.25,19217.25,19217.25,-0.000182
2022-09-22 20:00:00,1663876800.0,19300.75,19300.75,19300.75,19300.75,-0.000124
